gene_symbol,gene_id,MFF.CY.1,MFF.CY.2,MFF.CY.3,MFF.DY.1,MFF.DY.2,MFF.DY.3,subcellular_locations,source_organism,normoxia_mean,hypoxia_mean,fold_change,expr_variance,organelle
dhx33,dhx33,7.221835825288449,7.4673710669175595,7.213031659834869,7.643482907077201,7.286191714702382,7.5480289699350145,Cytoplasm,9606,7.300746184013626,7.492567863904866,0.032959810342035926,0.03306405377613564,Cytoplasm
dhx33,dhx33,7.221835825288449,7.4673710669175595,7.213031659834869,7.643482907077201,7.286191714702382,7.5480289699350145,Inflammasome,9606,7.300746184013626,7.492567863904866,0.032959810342035926,0.03306405377613564,Other
dhx33,dhx33,7.221835825288449,7.4673710669175595,7.213031659834869,7.643482907077201,7.286191714702382,7.5480289699350145,Nucleus,9606,7.300746184013626,7.492567863904866,0.032959810342035926,0.03306405377613564,Nucleus
dhx33,dhx33,7.221835825288449,7.4673710669175595,7.213031659834869,7.643482907077201,7.286191714702382,7.5480289699350145,Nucleus,9606,7.300746184013626,7.492567863904866,0.032959810342035926,0.03306405377613564,Nucleus
dhx33,dhx33,7.221835825288449,7.4673710669175595,7.213031659834869,7.643482907077201,7.286191714702382,7.5480289699350145,nucleolus,9606,7.300746184013626,7.492567863904866,0.032959810342035926,0.03306405377613564,Nucleus
dhx33,dhx33,7.221835825288449,7.4673710669175595,7.213031659834869,7.643482907077201,7.286191714702382,7.5480289699350145,Nucleus,9606,7.300746184013626,7.492567863904866,0.032959810342035926,0.03306405377613564,Nucleus
dhx33,dhx33,7.221835825288449,7.4673710669175595,7.213031659834869,7.643482907077201,7.286191714702382,7.5480289699350145,nucleoplasm,9606,7.300746184013626,7.492567863904866,0.032959810342035926,0.03306405377613564,Nucleus
hspb1,hspb1,3.784189633918261,3.6635616461296463,4.219507705176107,4.04305126783455,3.8066624897703196,3.4657359027997265,Cytoplasm,9606,3.889086328408004,3.7718165534681987,-0.03502629828264726,0.0720278318992819,Cytoplasm
hspb1,hspb1,3.784189633918261,3.6635616461296463,4.219507705176107,4.04305126783455,3.8066624897703196,3.4657359027997265,Cytoplasm,9606,3.889086328408004,3.7718165534681987,-0.03502629828264726,0.0720278318992819,Cytoplasm
hspb1,hspb1,3.784189633918261,3.6635616461296463,4.219507705176107,4.04305126783455,3.8066624897703196,3.4657359027997265,cytoskeleton,9606,3.889086328408004,3.7718165534681987,-0.03502629828264726,0.0720278318992819,Other
hspb1,hspb1,3.784189633918261,3.6635616461296463,4.219507705176107,4.04305126783455,3.8066624897703196,3.4657359027997265,spindle,9606,3.889086328408004,3.7718165534681987,-0.03502629828264726,0.0720278318992819,Cytoplasm
hspb1,hspb1,3.784189633918261,3.6635616461296463,4.219507705176107,4.04305126783455,3.8066624897703196,3.4657359027997265,Nucleus,9606,3.889086328408004,3.7718165534681987,-0.03502629828264726,0.0720278318992819,Nucleus
ywhag1,ywhag1,6.904750769961838,7.147559271189454,6.9440872082295275,7.101675971619444,6.947937068614969,7.0707241072602764,Cytoplasm,7955,6.99879908312694,7.040112382498229,0.007432253001895811,0.009950338552333808,Cytoplasm
ankfy1,ankfy1,9.134214981586691,9.381600981410713,9.173053787190167,9.611864390851085,9.422220731011683,9.51480581246231,Cytoplasm,9606,9.229623250062524,9.51629697810836,0.03987377645846552,0.03533170127952602,Cytoplasm
ankfy1,ankfy1,9.134214981586691,9.381600981410713,9.173053787190167,9.611864390851085,9.422220731011683,9.51480581246231,Early endosome,9606,9.229623250062524,9.51629697810836,0.03987377645846552,0.03533170127952602,Endosome_and_Lysosome
ankfy1,ankfy1,9.134214981586691,9.381600981410713,9.173053787190167,9.611864390851085,9.422220731011683,9.51480581246231,Endosome membrane,9606,9.229623250062524,9.51629697810836,0.03987377645846552,0.03533170127952602,Plasma Membrane
supt4h1,supt4h1,7.302496423727326,7.433666540166168,7.29505641646263,7.347943823148687,7.142036574706803,7.261927092702751,Nucleus,7955,7.343739793452042,7.250635830186081,-0.01618886284961231,0.009310112974791597,Nucleus
mtmr4,mtmr4,8.561592778712923,8.830981510952498,8.6110477668878609,9.081938657171658,8.822027322685583,8.939056445334039,Cytoplasmic vesicle,9606,8.667874018851093,8.947674141730426,0.04116057602888713,0.03848989799519552,Cytoplasm
mtmr4,mtmr4,8.561592778712923,8.830981510952498,8.6110477668878609,9.081938657171658,8.822027322685583,8.939056445334039,phagosome membrane,9606,8.667874018851093,8.947674141730426,0.04116057602888713,0.03848989799519552,Plasma Membrane
mtmr4,mtmr4,8.561592778712923,8.830981510952498,8.6110477668878609,9.081938657171658,8.822027322685583,8.939056445334039,Early endosome membrane,9606,8.667874018851093,8.947674141730426,0.04116057602888713,0.03848989799519552,Plasma Membrane
mtmr4,mtmr4,8.561592778712923,8.830981510952498,8.6110477668878609,9.081938657171658,8.822027322685583,8.939056445334039,Late endosome membrane,9606,8.667874018851093,8.947674141730426,0.04116057602888713,0.03848989799519552,Plasma Membrane
mtmr4,mtmr4,8.561592778712923,8.830981510952498,8.6110477668878609,9.081938657171658,8.822027322685583,8.939056445334039,Recycling endosome membrane,9606,8.667874018851093,8.947674141730426,0.04116057602888713,0.03848989799519552,Plasma Membrane
gusb,gusb,9.160940021681055,9.320449594656212,9.14899674173513,9.801565562810744,9.52711997525166,9.648659816955295,Lysosome,9606,9.210128786024134,9.659115118339232,0.062086611835253894,0.0717069184716609,Endosome_and_Lysosome
vkorc1l1,vkorc1l1,8.55564437779049,8.751790892775563,8.546363568716018,8.928375259853631,8.744966011114109,8.767796255626598,Endoplasmic reticulum membrane,9606,8.617932946427358,8.81371250886478,0.029072140327926946,0.02087927534808147,Plasma Membrane
ggnbp2,ggnbp2,7.170888478512505,7.428927194802272,7.140453043101158,7.6324011266014535,7.351799869057777,7.524021415206125,Cytoplasmic vesicle,9606,7.246756238805311,7.502740803621784,0.0441011952566414,0.037716503865135885,Cytoplasm
pigw,pigw,5.799092654460526,5.717027701406222,5.634789603169249,6.444131256700441,6.030685260261263,6.113682179832232,Endoplasmic reticulum membrane,9606,5.716969986345332,6.196166232264645,0.099417930910036,0.09072310776548007,Plasma Membrane
znhit3,znhit3,8.006700845440367,8.123261319121745,7.9355873855892,8.357024439263416,8.045908742270779,8.24354550792826,Cytoplasm,9606,8.021849850050437,8.215492896487484,0.030638055784664057,0.024755669459102375,Cytoplasm
znhit3,znhit3,8.006700845440367,8.123261319121745,7.9355873855892,8.357024439263416,8.045908742270779,8.24354550792826,Nucleus,9606,8.021849850050437,8.215492896487484,0.030638055784664057,0.024755669459102375,Nucleus
