gene_id,MFF.CY.1,MFF.CY.2,MFF.CY.3,MFF.DY.1,MFF.DY.2,MFF.DY.3,subcellular_locations
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,growth cone
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,Cell projection
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,lamellipodium
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,Cell projection
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,podosome
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,Cell projection
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,ruffle
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,Cytoplasm
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,cytoskeleton
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,Cytoplasm
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,myofibril
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,sarcomere
palld,10.67069806139613,10.84236135641054,10.685423695910133,10.677799887513581,10.426350436912623,10.55978919697525,Z line
cbr4,6.3818160174060985,6.513230110912307,6.5998704992128365,6.637258031284457,6.466144724237619,6.884486652042782,Mitochondrion matrix
reps2,2.8903717578961645,0,2.3978952727983707,1.791759469228055,2.1972245773362196,0,Cytoplasm
prdm5,6.278521424165844,6.6293632534374485,6.395261598115449,6.2766434893416445,5.908082938168931,5.605802066295998,Nucleus
fbxl5,8.210668031162976,8.41803561988302,8.199738960630786,8.621192781434722,8.448485993406447,8.527539483470381,Cytoplasm
fbxl5,8.210668031162976,8.41803561988302,8.199738960630786,8.621192781434722,8.448485993406447,8.527539483470381,perinuclear region
fbxl5,8.210668031162976,8.41803561988302,8.199738960630786,8.621192781434722,8.448485993406447,8.527539483470381,Nucleus
cc2d2a,7.867871490396322,8.13973227971767,7.900266036767701,8.280964400553373,8.017966703493599,8.068089626278244,Cytoplasm
cc2d2a,7.867871490396322,8.13973227971767,7.900266036767701,8.280964400553373,8.017966703493599,8.068089626278244,Cytoplasm
cc2d2a,7.867871490396322,8.13973227971767,7.900266036767701,8.280964400553373,8.017966703493599,8.068089626278244,cytoskeleton
cc2d2a,7.867871490396322,8.13973227971767,7.900266036767701,8.280964400553373,8.017966703493599,8.068089626278244,cilium basal body
chd1l,7.429520842786462,7.670428522190693,7.441906728051625,7.843848638152472,7.565793282428515,7.81156848934518,Chromosome
chd1l,7.429520842786462,7.670428522190693,7.441906728051625,7.843848638152472,7.565793282428515,7.81156848934518,Nucleus
wwc3,9.091556835986216,9.3048320350689,9.194617411510947,9.081142433504501,8.877800393882575,8.921457578947884,Cytoplasm
wwc3,9.091556835986216,9.3048320350689,9.194617411510947,9.081142433504501,8.877800393882575,8.921457578947884,cytosol
tmem45a,9.042276686928927,9.210840247017833,9.007734471879521,9.4129546320379,9.218010878280403,9.340666633651757,Membrane
tomm70a,8.109525659752872,8.364042011922063,8.199189359078067,8.539932678385727,8.27410200229233,8.41604600941128,Mitochondrion outer membrane
tbc1d23,8.221478947267192,8.53030683056162,8.201385955238608,8.512783482927537,8.277411998949004,8.364042011922063,Cytoplasmic vesicle
tbc1d23,8.221478947267192,8.53030683056162,8.201385955238608,8.512783482927537,8.277411998949004,8.364042011922063,Golgi apparatus
tbc1d23,8.221478947267192,8.53030683056162,8.201385955238608,8.512783482927537,8.277411998949004,8.364042011922063,trans-Golgi network
nit2,7.614312146452,7.725771441587952,7.517520850603031,8.001689978099135,7.860570785538664,7.899153483343097,Cytoplasm
plcxd1,7.0326242610280065,7.126087273299125,7.02108396428914,7.635303886259415,7.543802867501509,7.652070746116482,Cytoplasm
rp2,6.361302477572996,6.53813982376767,6.410174881966167,6.887552571664617,6.464588303689961,6.786716950605081,Cell membrane
rp2,6.361302477572996,6.53813982376767,6.410174881966167,6.887552571664617,6.464588303689961,6.786716950605081,Cell projection
rp2,6.361302477572996,6.53813982376767,6.410174881966167,6.887552571664617,6.464588303689961,6.786716950605081,cilium
chst7,6.082218910376446,6.075346031088684,5.945420608606575,6.4692503167957724,6.295266001439646,6.359573868672378,Golgi apparatus membrane
slc9a7,7.454719949364001,7.733245646529795,7.61972421378267,7.793586803371584,7.597396320212795,7.640123172695364,Cell membrane
slc9a7,7.454719949364001,7.733245646529795,7.61972421378267,7.793586803371584,7.597396320212795,7.640123172695364,Golgi apparatus
slc9a7,7.454719949364001,7.733245646529795,7.61972421378267,7.793586803371584,7.597396320212795,7.640123172695364,trans-Golgi network membrane
slc9a7,7.454719949364001,7.733245646529795,7.61972421378267,7.793586803371584,7.597396320212795,7.640123172695364,Recycling endosome membrane
tubgcp5,7.457609289715606,7.60489448081162,7.43543801981455,7.727535110475448,7.501634457883413,7.664346632098617,Cytoplasm
tubgcp5,7.457609289715606,7.60489448081162,7.43543801981455,7.727535110475448,7.501634457883413,7.664346632098617,cytoskeleton
tubgcp5,7.457609289715606,7.60489448081162,7.43543801981455,7.727535110475448,7.501634457883413,7.664346632098617,microtubule organizing center
tubgcp5,7.457609289715606,7.60489448081162,7.43543801981455,7.727535110475448,7.501634457883413,7.664346632098617,centrosome
oca2,2.9444389791664403,3.1354942159291497,3.332204510175204,3.044522437723423,3.1780538303479458,3.044522437723423,Melanosome membrane
ube3a,7.239214973779806,7.505492274737424,7.284134806195205,7.533693709848633,7.1785454837637,7.322510433997394,Cytoplasm
ube3a,7.239214973779806,7.505492274737424,7.284134806195205,7.533693709848633,7.1785454837637,7.322510433997394,Nucleus
atp10a,8.258940462988459,8.405367376233981,8.28045768658256,8.386400901166214,8.075271546297458,8.18088094199639,Cell membrane
atp10a,8.258940462988459,8.405367376233981,8.28045768658256,8.386400901166214,8.075271546297458,8.18088094199639,Endoplasmic reticulum membrane
tmem131,8.749256840105007,8.9850695596458,8.77539495854551,9.266815218904162,8.969032850034301,9.088850474388472,Membrane
nipa1,6.253828811575473,6.505784060128229,6.47543271670409,7.1049654482698426,6.871091294610546,6.930494765951626,Cell membrane
nipa1,6.253828811575473,6.505784060128229,6.47543271670409,7.1049654482698426,6.871091294610546,6.930494765951626,Early endosome
herc2,9.42197798310419,9.65873724746786,9.445175311879977,10.005773346076879,9.707655133714226,9.833655042937448,Cytoplasm
herc2,9.42197798310419,9.65873724746786,9.445175311879977,10.005773346076879,9.707655133714226,9.833655042937448,Cytoplasm
herc2,9.42197798310419,9.65873724746786,9.445175311879977,10.005773346076879,9.707655133714226,9.833655042937448,cytoskeleton
herc2,9.42197798310419,9.65873724746786,9.445175311879977,10.005773346076879,9.707655133714226,9.833655042937448,microtubule organizing center
herc2,9.42197798310419,9.65873724746786,9.445175311879977,10.005773346076879,9.707655133714226,9.833655042937448,centrosome
herc2,9.42197798310419,9.65873724746786,9.445175311879977,10.005773346076879,9.707655133714226,9.833655042937448,centriole
herc2,9.42197798310419,9.65873724746786,9.445175311879977,10.005773346076879,9.707655133714226,9.833655042937448,Nucleus
cyfip1,9.664532150174582,9.809506489065233,9.600962533214572,9.89762037425808,9.65265158120501,9.75909741657673,Cell projection
cyfip1,9.664532150174582,9.809506489065233,9.600962533214572,9.89762037425808,9.65265158120501,9.75909741657673,lamellipodium
cyfip1,9.664532150174582,9.809506489065233,9.600962533214572,9.89762037425808,9.65265158120501,9.75909741657673,Cell projection
cyfip1,9.664532150174582,9.809506489065233,9.600962533214572,9.89762037425808,9.65265158120501,9.75909741657673,ruffle
cyfip1,9.664532150174582,9.809506489065233,9.600962533214572,9.89762037425808,9.65265158120501,9.75909741657673,Cytoplasm
cyfip1,9.664532150174582,9.809506489065233,9.600962533214572,9.89762037425808,9.65265158120501,9.75909741657673,Cytoplasm
cyfip1,9.664532150174582,9.809506489065233,9.600962533214572,9.89762037425808,9.65265158120501,9.75909741657673,perinuclear region
cyfip1,9.664532150174582,9.809506489065233,9.600962533214572,9.89762037425808,9.65265158120501,9.75909741657673,Synapse
cyfip1,9.664532150174582,9.809506489065233,9.600962533214572,9.89762037425808,9.65265158120501,9.75909741657673,synaptosome
nipa2,7.358193752733032,7.4821189235521155,7.329093736246592,7.614805364711073,7.365180126021013,7.404887575616125,Cell membrane
nipa2,7.358193752733032,7.4821189235521155,7.329093736246592,7.614805364711073,7.365180126021013,7.404887575616125,Early endosome
dpt,4.6443908991413725,5.0106352940962555,5.209486152841421,5.545177444479562,5.3706380281276624,5.497168225293202,Secreted
dpt,4.6443908991413725,5.0106352940962555,5.209486152841421,5.545177444479562,5.3706380281276624,5.497168225293202,extracellular space
dpt,4.6443908991413725,5.0106352940962555,5.209486152841421,5.545177444479562,5.3706380281276624,5.497168225293202,extracellular matrix
tp63,4.04305126783455,4.418840607796598,3.912023005428146,2.5649493574615367,2.833213344056216,1.6094379124341003,Nucleus
zbtb11,7.542213463193403,7.713784616598755,7.56734567601324,7.907651594711089,7.695757990554761,7.768956044538332,Nucleus
zbtb11,7.542213463193403,7.713784616598755,7.56734567601324,7.907651594711089,7.695757990554761,7.768956044538332,nucleolus
nme7,7.763446388727362,7.957877358489813,7.640123172695364,7.908387159290043,7.755338812846501,7.798112628829788,Cell projection
nme7,7.763446388727362,7.957877358489813,7.640123172695364,7.908387159290043,7.755338812846501,7.798112628829788,cilium
nme7,7.763446388727362,7.957877358489813,7.640123172695364,7.908387159290043,7.755338812846501,7.798112628829788,Cytoplasm
nme7,7.763446388727362,7.957877358489813,7.640123172695364,7.908387159290043,7.755338812846501,7.798112628829788,Cytoplasm
nme7,7.763446388727362,7.957877358489813,7.640123172695364,7.908387159290043,7.755338812846501,7.798112628829788,cytoskeleton
nme7,7.763446388727362,7.957877358489813,7.640123172695364,7.908387159290043,7.755338812846501,7.798112628829788,cilium axoneme
