GSM8333927 GSM8333928 GSM8333929 GSM8333930 GSM8333931 GSM8333932 GSM8333933 GSM8333934 GSM8333935 GSM8333936 GSM8333937 GSM8333938
 9.848283 10.107232  9.985117 10.097636  9.607275  9.737162  9.573472  9.745869 10.270577 10.444962 10.435596 10.390338
 8.213668  8.102366  8.173632  7.831778  8.266549  8.344163  8.167582  8.127840  8.298880  8.165804  8.372372  8.480249
12.295671 12.457966 12.246367 12.407221 12.010161 11.929964 12.155290 12.183413 11.981460 11.813844 11.858876 11.464371
10.400959 10.187160 10.105242 10.081111 10.273202 10.291400 10.137086  9.980186 10.237199  9.916737 10.109220 10.311785
 6.214143  5.934460  6.122209  5.981836  5.806047  5.563237  5.377619  5.514099  5.538877  5.376172  5.597782  5.669809
 7.779660  7.764259  8.229777  8.372281  7.506401  7.522183  7.902446  7.780754  9.029837  8.889793  9.001031  8.942182
 5.924597  5.864993  5.894598  5.742346  6.079291  5.922616  6.300568  6.182214  5.861896  5.941324  5.950101  5.963650
 5.099405  5.116833  5.230072  5.152762  4.417240  4.772111  4.727427  4.688326  4.806888  4.765496  4.453359  4.548905
11.506634 11.620846 11.684206 11.734953 11.955102 11.886598 12.171154 12.141812 11.350704 11.158551 11.111469 10.956309
12.382053 12.413526 12.412402 12.495129 12.026592 12.167174 12.035440 12.107269 12.296794 12.420912 12.316715 12.271904
 9.437256  9.357349  9.408620  9.437993  9.345200  9.202408  9.282488  9.317015  8.876873  8.844416  8.951744  8.708622
 8.719286  8.406166  8.583362  8.617205  8.069177  7.826094  7.911837  7.736059  8.145143  8.047188  8.009661  7.882078
 4.713747  4.428451  4.383078  4.716036  4.978772  4.528213  4.955713  4.716036  4.928335  4.428451  4.530816  4.934246
10.969830 11.056095 10.542177 10.577460 10.719096 10.529503 10.744476 10.643735 10.829484 10.829815 10.714452 10.519812
 7.160620  7.007860  6.881003  6.826963  6.901763  6.799704  6.763645  7.000837  7.336054  7.470585  7.184785  6.785061
 6.122209  6.628009  6.801860  7.020416  7.268457  7.301223  7.261618  7.397062  6.847466  6.986213  7.074044  6.838564
14.568878 14.463678 14.335864 14.476788 14.025568 14.084496 13.939682 13.954286 14.751121 14.847157 14.765309 14.636697
 8.161716  8.249663  7.946244  7.994656  8.042066  8.088519  7.979254  8.031651  7.697049  7.942950  7.705570  7.381464
 9.071997  8.951015  8.976896  9.036950  8.682451  8.659518  8.573297  8.649224  8.822874  8.835035  8.758054  8.708622
 5.223652  5.215585  5.207474  5.226865  4.840846  5.014546  4.780884  4.865800  4.982580  4.798272  4.772111  5.021965
 5.941324  6.037805  6.010092  5.939366  6.158847  6.030467  6.181800  5.955439  6.113553  6.077067  5.950101  5.808194
 8.075319  8.650196  8.255379  8.604056  8.587978  8.479912  8.549429  8.456317  8.633114  8.548466  8.486966  8.547181
 5.743468  5.723129  5.814617  5.482179  5.281980  5.360163  5.482179  5.352827  5.384111  5.376172  5.309525  5.400570
 5.099405  4.995828  4.887286  4.984480  5.336555  5.261754  5.234869  5.377619  5.401992  5.304971  4.838747  4.867860
10.740353 11.048069 10.474521 10.688097 10.617076 10.810062 10.688297 10.967700 10.132327 10.568264 10.183314  9.887746
10.245913 10.451974 10.464622 10.590033 10.728621 10.552981 10.879768 10.683827 10.613762 10.266093 10.404511 10.581133
 8.196762  8.202079  8.402529  8.386093  8.787601  8.817621  8.508584  8.633568  8.291609  8.559661  8.700264  8.693455
10.183547 10.020967 10.202929 10.251225  9.693507  9.638118  9.918229  9.944211  9.932386 10.087036  9.986748  9.737725
 9.580359  9.670493  9.462569  9.364252  9.833502  9.854335  9.528925  9.650662  9.931370  9.865977 10.037334 10.065516
 8.572903  8.616822  8.476794  8.648999  8.561094  8.554074  8.523771  8.491149  8.845462  8.799117  8.737358  8.726897
11.765153 12.094666 12.195690 12.225908 11.995396 11.722483 12.222478 12.166879 11.161520 10.955250 11.056716 10.918670
11.903761 12.015034 12.047341 12.032696 12.288167 11.996551 12.232406 12.118384 11.588349 11.545423 11.756083 11.617109
 4.643333  4.599373  4.492607  4.422856  5.364547  5.783306  5.288147  5.546615  4.865800  4.861671  5.040349  5.078208
14.165613 14.101951 14.464463 14.481815 14.083631 14.025568 14.284811 14.166509 13.993173 13.814565 13.908919 13.792323
12.523682 12.682078 12.505313 12.714145 12.412887 12.646866 12.374313 12.497278 11.984148 11.998646 12.014025 11.794564
12.469894 12.733667 12.560928 12.550063 12.398296 12.667146 12.461616 12.472689 12.721039 12.939662 12.756715 12.660848
 8.180175  8.331436  8.330316  8.467569  8.489812  8.654902  8.771184  8.588681  8.503955  8.529964  8.242337  8.229376
10.572553 10.326630 10.397308 10.315186 10.313511 10.306763 10.045008 10.064899  9.903429 10.153646 10.217543 10.277664
 4.838747  5.116833  4.910458  4.716036  4.619076  4.865800  4.674268  4.865800  4.806888  5.506185  4.638514  5.252322
 4.995828  4.951833  5.130626  5.301927  5.261754  5.315576  5.327601  5.301927  5.384111  5.209100  5.619343  5.669809
15.875174 15.887894 15.711781 15.788283 15.563554 15.498356 15.598802 15.580736 15.201197 15.085396 15.204662 14.956820
 8.353291  8.602665  8.297830  8.469944  8.339253  8.042636  8.412884  8.272879  7.956081  7.592078  7.746453  7.232134
 4.738728  4.456101  4.645736  4.690655  4.789604  4.819716  4.674268  4.796110  4.740978  5.281980  4.638514  4.704555
 7.154937  7.466512  7.609112  7.784030  8.090947  7.876461  7.735636  7.833623  7.498278  7.470585  7.620153  7.475153
 9.711544  9.751459  9.414578  9.389791  9.142137  8.989546  9.152579  9.178124  9.480057  9.170946  9.210852  9.219752
10.296858 10.354171 10.125590 10.269993  9.957542 10.052358  9.957845  9.935766 10.178498 10.143691 10.056682 10.021054
 4.969209  4.910458  5.230072  4.800430  4.619076  4.796110  4.936211  5.078208  4.609258  5.045819  4.802586  4.623960
 4.851363  4.820967  4.704401  4.711723  4.875433  4.968784  4.961370  4.954955  4.892610  5.000229  4.903004  5.192421
 5.076428  4.975910  5.603357  5.678051  5.742346  5.595919  5.874246  5.837925  5.453658  5.527193  5.379064  5.377619
 9.930416  9.973086 10.172104 10.039763 10.223790 10.158309 10.332050 10.177149  9.991214  9.928567  9.702590  9.852580
10.179224 10.173197 10.287365 10.578580 10.207003 10.207817 10.514376 10.458525 10.221828  9.876183 10.007832 10.240085
 8.032685  8.230978  8.492318  8.753117  8.557269  8.738836  8.989487  8.701419  8.744523  8.733832  8.246401  8.276955
 4.669552  4.456101  4.743224  4.669552  4.342173  4.928335  4.454731  4.865800  4.609258  4.894378  4.453359  4.772111
 6.367620  6.435172  6.443139  6.625576  6.070374  6.169743  6.306276  6.134240  6.430998  6.401436  6.152946  6.017534
 9.081459  9.120592  8.948827  8.825328  9.041292  8.966299  9.071382  9.133440  9.393460  9.452995  9.327532  9.231249
 8.113478  8.129022  7.764535  7.934129  7.754549  7.529360  7.447008  7.581760  7.447869  7.265725  7.392597  7.256909
 5.797426  6.491708  6.267397  6.160109  6.374157  6.183869  6.293688  6.299805  6.077512  5.941324  5.982787  5.999796
10.797350 10.742407 10.739140 10.761024 10.674442 10.537452 10.951384 10.829220 11.540860 11.448897 11.407816 11.463403
10.290944 10.343199 10.671754 10.746227 10.607938 10.450106 10.660229 10.568660 10.142095  9.874903 10.106088 10.141164
16.018183 15.842127 16.092095 16.402301 15.585065 15.302337 15.579497 15.636260 15.338639 15.208221 15.390710 15.105618
11.835126 11.801014 11.886709 11.935837 11.904271 11.529680 11.704332 11.684306 11.383047 11.276483 11.542141 11.396243
11.384307 11.262285 11.077839 10.883702 11.287563 11.376731 11.181173 11.199769 11.635950 11.823546 11.841389 11.726063
 9.602837  9.674949  9.713944  9.696227  9.778507  9.826004  9.935950  9.709248  9.676455  9.758035  9.676455  9.725635
 8.189986  8.098094  7.861548  7.471602  8.184004  8.126980  8.148748  8.193686  8.549028  8.646826  8.620034  8.248082
 9.069649  9.157535  8.964495  9.327673  8.459224  8.545251  8.610069  8.487887  8.546377  8.319631  8.090064  7.861289
 5.455029  5.304971  5.157822  5.152762  4.936211  5.108145  5.078208  5.078208  5.113364  5.231673  4.736475  4.838747
 5.558143  5.649594  5.106401  5.494232  5.379064  5.453658  5.482179  5.392006  5.590939  5.257046  5.619343  5.584690
11.680447 11.789462 11.515757 11.628119 11.579655 11.480302 11.632840 11.567952 11.526108 11.402841 11.312925 11.292017
 7.086040  6.971439  7.072259  7.195488  7.458674  7.506401  7.501102  7.633535  7.179404  7.497114  7.555478  7.395456
11.822410 12.120208 11.646442 11.759780 11.421819 11.681381 11.430317 11.607191 11.825419 12.162100 11.833315 11.569179
 9.293930  9.411536  9.319558  9.477234  9.316544  9.230999  9.113067  9.206992  9.202408  9.538616  9.393013  9.174071
12.227400 12.338258 12.133955 12.278447 12.049661 12.201075 12.022451 12.127259 11.836137 11.916576 11.909640 11.822268
11.740515 11.791074 11.537002 11.577975 11.446863 11.356768 11.206119 11.307041 11.222639 11.301134 11.302669 11.118340
 5.797426  5.599643  5.603357  5.536289  4.959582  4.980677  5.029347  4.961512  5.320097  4.830319  4.953774  5.051268
 5.400570  5.238058  5.456399  5.678051  5.593431  5.772350  5.796345  5.679225  5.931508  6.012887  6.012887  5.963650
 5.045819  5.192757  5.130626  5.286608  4.789604  4.819716  4.830319  4.961512  4.538596  4.830319  4.838747  5.078208
 4.688326  4.798272  4.840846  4.842942  5.461865  5.255473  5.468668  5.157822  5.401992  5.106401  4.838747  5.021965
 4.886270  4.995828  5.056696  4.928335  6.734587  5.753531  5.014546  5.078208  5.604593  5.697874  4.838747  4.736475
 7.550837  7.583015  7.705714  7.805282  7.629898  7.652780  8.066825  7.852473  8.022780  7.653079  7.942583  7.995009
 8.308108  8.387440  8.593435  8.638780  7.951718  8.010477  8.136624  7.985316  8.765947  8.452633  8.687490  8.788417
13.282442 13.224057 13.213698 13.087793 13.192606 13.245428 12.986381 13.059526 13.363461 13.469201 13.605314 13.624585
13.484942 13.781696 13.664849 13.907528 14.736633 14.615969 14.550929 14.724533 14.473309 14.587853 14.702138 14.694688
 5.991316  6.241413  8.354118  6.241413  6.367256  6.380665  6.123934  6.337460  6.615190  6.563376  6.540310  6.629832
12.994241 12.934933 12.929203 12.945793 12.821992 12.942765 12.823581 12.799760 12.931982 12.805427 12.884749 12.832575
 5.558143  5.479487  5.869113  5.727674  5.145987  6.588891  5.537584  5.450912  5.488888  5.281980  5.544040  5.351355
 4.791776  5.045819  5.056696  5.090611  6.352987  6.030467  6.323642  5.819947  5.521316  6.250916  5.619343  5.789840
 4.886270  4.888302  4.645736  4.800430  4.645736  5.014546  5.410497  4.769909  4.643333  4.928335  4.638514  4.586921
 5.662707  5.283524  5.949129  5.763525  5.633943  5.733334  5.679225  5.743468  5.453658  5.891563  5.561966  5.537584
 4.643333  4.711454  4.526910  4.623960  4.840846  4.906454  4.727427  4.840846  4.865800  4.664820  4.704555  4.477846
 5.045819  4.975910  4.743224  5.029347  4.840846  4.928335  4.830319  4.796110  4.806888  4.584417  5.067492  4.961512
10.519586  9.116320 10.446772 10.357748  9.698544 10.122978  9.945613  9.974939  9.890631  9.871827  9.894299  9.869323
 7.105814  8.301741  8.411649  8.494653  9.527215  9.601096  9.331457  9.572920  8.966479  9.085006  9.006301  8.574717
16.808487 17.293827 17.355392 17.317138 17.410897 17.264728 17.243531 17.417100 17.293827 17.323770 17.347595 17.361290
 5.873221  5.697874  5.568947  5.507507  5.321601  5.435715  5.437103  5.427358  5.401992  5.441260  5.142588  5.196040
 5.455029  5.261754  5.157822  4.780884  4.645736  4.749942  4.894378  4.546335  5.012685  4.894378  4.894378  4.894378
10.796539 10.915157 11.052378 11.379464 11.444708 11.608434 11.257628 11.523639 12.923287 13.228554 13.198501 12.859784
 4.368601  4.888302  4.645736  5.169562  4.711454  4.980677  4.674268  4.769909  4.806888  4.507219  4.772111  4.772111
10.021488 10.055779 10.262916 10.192538  9.778507  9.761190  9.926005  9.807575 10.160464 10.067254 10.085433 10.052358
 7.199992  7.679416  7.875694  7.989580  8.253805  8.302026  8.199628  8.111632  8.727039  8.538720  8.533619  8.682085
11.150984 11.126564 11.045469 11.336502 10.805417 10.716419 10.717151 10.850961 10.102401  9.977953 10.248460 10.134629
 5.909675  5.980408  6.158847  5.951073  6.184695  6.240618  6.393592  6.134240  6.050558  6.046017  5.716285  6.049651
 4.838747  4.888302  5.179548  5.130626  5.437103  5.410497  5.377619  5.253898  5.343974  4.861671  5.261754  5.377619
 5.161186  5.304971  5.701344  5.507507  5.309525  5.291220  5.410497  5.450912  5.090611  5.106401  5.067492  4.669552
 5.346931  5.709408  5.651987  5.778934  5.667446  5.563237  5.569580  5.523278  5.590939  5.546615  5.789840  5.687413
 8.769532  8.988659  8.864287  8.956592  9.050731  9.303570  9.021649  9.229097  8.890617  9.304236  9.241564  9.244640
 8.885415  8.744313  8.961243  8.741858  8.944075  8.609915  9.066738  8.899959  8.621179  8.604365  8.602974  8.650720
 9.131834  8.885033  9.201132  9.235095  9.679318  9.478836  9.465590  9.561072  9.388984  9.402016  9.646917  9.571143
 4.643333  5.192757  5.106401  4.947943  5.336555  5.212346  5.327601  5.278887  5.113364  5.304971  5.167890  5.109887
 7.008327  6.989055  6.897988  7.158728  6.810455  6.736279  6.455863  6.351147  8.097655  8.276664  8.009661  8.301455
 6.601636  6.600398  6.740221  6.569718  6.577921  6.643124  6.856313  6.752538  6.694522  6.765304  6.613349  7.011592
13.355634 13.116546 13.325831 13.366736 13.535492 13.385013 13.485467 13.487190 13.365359 13.315508 13.321627 13.401423
 6.302092  6.282148  5.974206  5.778934  5.461865  5.563237  5.623006  5.514099  5.670989  5.642392  5.638777  5.421760
 5.161186  4.798272  4.887286  5.010822  6.265836  5.723129  6.058697  5.135765  5.619343  5.397721  5.561966  6.017534
 8.940471  9.081126  9.510705  8.626589  9.756819  9.640906  9.472165  9.668647  9.494337  9.671009  9.795078  9.698978
 5.223652  4.798272  4.887286  4.842942  5.295818  4.980677  5.390574  5.014546  4.493942  4.798272  4.530816  5.051268
 9.196375  9.020955  8.615443  8.812282  8.562128  8.441696  8.416231  8.572745  7.996069  7.572000  7.630049  7.483743
 5.602120  5.192757  5.414731  5.286608  5.145987  5.342493  5.327601  5.289684  5.478139  5.209100  5.236464  5.491562
11.774509 11.639977 11.780228 11.622105 11.816597 11.966998 11.750712 11.980218 11.662266 11.600586 11.956902 11.906214
 5.941324  6.272072  6.250916  6.401436  5.819947  5.723129  5.949615  6.212523  6.064996  6.144048  6.012887  6.035058
 4.969209  5.169562  5.230072  5.010822  4.959582  4.906454  4.780884  4.908457  4.566770  5.045819  4.772111  4.548905
 5.662707  5.980408  6.134240  6.077067  6.703778  6.889394  6.568768  6.957480  6.503019  6.423314  6.740221  6.892180
 9.960532 10.252039  9.796498  9.948597 10.064618  9.861590  9.854595  9.937330  9.344923  9.217734  9.534812  9.466525
 9.165983  9.538171  9.346678  9.579613  9.712440  9.959627  9.525177  9.844168  9.571893 10.065797 10.098843 10.154833
 8.971158  8.975882  8.955018  8.830619  8.119759  8.430676  8.463658  8.450315  8.301550  8.375362  8.214073  8.515171
 9.118269  9.269495  9.484133  9.596173  9.091962  9.023960  9.408620  9.320122  9.381704  9.192168  9.261192  8.996919
10.823244 11.026460 10.861920 10.922051 10.620307 10.740353 10.760920 10.766038 10.926536 11.109553 10.968090 10.810364
 5.076428  5.045819  5.157822  4.842942  5.056696  4.772111  4.802586  5.301927  4.928335  5.130626  4.953774  4.867860
 7.505409  7.357106  7.333633  7.092221  6.939473  6.917761  7.123597  7.189117  7.216658  7.265725  6.990947  6.881003
 8.690985  8.711636  8.646301  8.605909  8.638705  8.337581  8.858082  8.704449  8.189677  8.203100  8.120839  7.654273
 4.791776  4.756628  4.645736  4.669552  5.078208  4.940132  4.976865  4.995828  4.740978  4.695303  4.669552  4.507219
 6.860457  6.954818  6.935058  7.284547  6.898240  6.866652  7.017171  6.902266  6.743029  6.321765  6.136805  6.363246
10.252039 10.261717  9.977416 10.260590  9.718161 10.015402  9.587135  9.576192 10.211776 10.477770 10.046088  9.915772
11.274203 11.097039 11.371182 11.256511 11.426697 11.304964 11.282094 11.266013 11.162897 11.330223 11.394882 11.466964
 8.955018  9.092898  8.955018  9.126896  9.376196  9.321344  9.620280  9.353724  9.311539  9.096032  9.161739  9.149301
 5.891563  5.329097  5.701344  5.648396  5.644796  5.377619  5.605211  5.546615  5.569580  5.527193  5.335066  5.669809
10.594394 10.837473 10.848616 10.949881 11.170154 10.867175 10.854731 10.907979 10.521878 10.464324 10.595482 10.490090
14.206502 13.992263 13.657271 13.774048 13.667831 13.763639 13.309440 13.577344 13.891213 14.187529 14.452192 14.324537
10.864179 10.880517 10.757782 10.732301 11.073076 10.957609 11.104211 10.957609 10.340443 10.198587 10.343314 10.244551
 7.840196  7.686729  7.825961  7.922283  7.538765  7.305219  7.778291  7.668525  7.153460  7.124028  6.948261  6.734587
 9.602837  9.467969  9.447409  9.290478  9.462782  9.434349  9.524524  9.464868  9.640680  9.743872  9.704392  9.685134
 5.315576  5.116833  5.130626  4.928335  6.024015  5.014546  4.976865  4.886270  4.982580  5.351355  5.212346  4.802586
 4.791776  4.888302  4.982580  4.984480  5.486208  4.796110  5.410497  5.253898  5.819947  4.894378  5.597782  5.136619
 9.515846  9.317581  9.561271  9.543457  9.399080  9.009920  9.463761  9.447280  9.052204  8.940471  9.099653  9.063932
 5.743468  6.046926  6.010092  6.011490  5.644796  5.704806  5.700188  5.723129  5.301927  5.351355  5.288147  5.377619
 7.745053  7.874157  7.825961  8.092379  8.175712  7.924264  8.223656  8.213668  7.283390  7.277978  7.057668  7.021573
 7.840196  7.443041  7.449074  7.468550  7.323348  7.893247  7.398310  7.578619  7.872619  7.711891  7.568521  7.825961
 4.738728  4.780884  5.130626  5.169562  4.888302  4.796110  4.830319  4.865800  5.135765  4.695303  4.772111  4.867860
 7.230734  7.092661  7.087809  7.083383  6.424014  6.218993  6.756991  6.482326  7.996069  8.224862  7.987568  8.023242
 6.982415  7.103630  6.795381  6.796463  6.955302  6.917761  6.680525  6.843807  7.274294  7.205297  7.041103  7.046116
 4.838747  5.304971  5.130626  5.010822  5.092374  4.940132  5.135765  5.109887  4.982580  4.928335  5.212346  4.838747
15.716083 15.693974 15.833961 16.048078 15.330854 15.268840 15.479743 15.377481 15.683941 15.466694 15.457308 15.561344
10.248559 10.137086 10.151084 10.260002  9.555211  9.245927  9.664839  9.658270  9.377372  9.077570  9.218440  8.999035
 4.910458  5.496897  4.720603  4.581909  4.584417  4.749942  4.780884  4.688326  4.609258  4.984480  4.247423  4.342173
 9.581968  9.792843  9.641810  9.770855  9.587370  9.680490  9.688999  9.628505  9.414490  9.325051  9.291150  9.054975
10.695764 10.218098 10.863469 11.028921  9.576428 10.022355  9.901388  9.907816 12.125411 12.117153 12.059862 12.175988
10.930607 10.865887 10.716544 10.649192 10.627013 10.676500 10.423807 10.490904 10.028930 10.139566 10.371858 10.383312
 9.592596  9.582243  9.717839  9.755429  9.472165  9.549486  9.693725  9.606658  9.593724  9.557606  9.632827  9.859780
 4.425656  4.669552  5.179548  4.910458  4.619076  4.886270  4.704555  4.628828  4.982580  4.734218  4.772111  4.669552
 9.018986  8.719215  8.776129  8.752211  7.911837  7.757607  8.106625  7.924264  8.727039  8.889793  8.943831  8.746834
 7.714469  7.609420  7.461064  7.234731  7.189323  7.189529  7.343290  7.533584  6.512597  5.969418  6.242207  6.225033
 9.688307  9.909317 10.075578 10.192538 10.128896  9.921208 10.118010 10.092745  9.974670  9.845933  9.855925  9.846129
 4.863737  5.116833  5.033023  5.029347  4.765496  4.749942  4.976865  4.664820  4.674268  4.664820  5.212346  4.623960
 8.951137  8.788689  8.964495  8.751095  8.674528  8.532645  8.560855  8.581009  8.675190  8.622171  8.681792  8.857823
11.143962 11.305475 11.190848 11.388640 10.752931 10.807582 11.028245 11.099287 10.861758 10.938608 10.918670 10.655150
12.225845 12.168904 12.540802 12.481461 11.904568 12.028047 12.272858 12.097563 12.617705 12.625136 12.625250 12.637321
15.657365 15.743731 15.569121 15.850686 15.501586 15.485448 15.477082 15.618887 15.434302 15.668558 15.613458 15.543827
 9.858161  9.675978  9.917825  9.848283 10.070724  9.915057 10.200121 10.030022  9.953971  9.964749  9.917825 10.093736
10.885403 10.829088 10.837916 10.657943 10.879768 10.815560 10.909808 10.842212 10.770897 10.654106 10.830888 10.798363
13.398720 13.660037 13.524770 13.580724 13.077760 13.354013 13.130402 13.207788 14.199390 14.148032 14.008884 13.987400
 7.965612  8.070520  7.823442  7.974482  7.827550  7.616482  7.970893  7.773629  6.916766  6.677004  6.482326  6.333739
 6.346722  6.330007  6.842760  7.700088  6.586078  6.327764  6.887110  6.629832  5.831605  5.825258  5.753531  5.584690
 4.863737  4.840846  4.669552  4.477846  4.978772  5.029347  4.849212  4.942089  5.062104  5.078208  5.116833  4.867860
 5.346931  5.437103  5.230072  5.130626  5.018260  5.108145  5.092374  5.029347  5.012685  4.928335  5.014546  5.078208
 7.794086  7.641535  7.875694  8.161926  7.068233  6.981939  7.090016  7.127041  8.925528  8.724554  8.770496  8.871364
12.860261 12.892035 13.017800 13.256975 12.876123 12.671797 12.970441 12.884455 13.309049 13.037438 13.112608 13.073704
 5.644796  5.215585  5.554310  5.109887  5.145987  5.078208  5.125469  4.942089  5.036691  4.984480  5.116833  4.961512
 7.150924  7.042016  7.232734  7.094862  7.611880  7.610343  7.071365  7.256713  7.253762  7.230734  7.141163  7.933022
11.670265 11.727580 11.861334 11.867066 11.937937 11.790056 12.169413 12.052940 11.662553 11.440670 11.376075 11.348008
 8.644424  8.669148  8.737076  8.795334  8.803833  8.664267  8.735807  8.678715  9.031102  9.123559  9.075789  9.170215
 5.099405  5.142588  5.374724  5.263320  5.392006  6.001673  5.167890  6.032305  5.286608  5.106401  5.014546  5.537584
 4.995828  5.092374  5.456399  4.910458  5.092374  5.342493  5.234869  5.157822  5.179548  5.397721  5.288147  5.728808
 4.995828  5.238058  4.959582  5.010822  6.394307  5.733334  5.504862  5.135765  6.491708  5.506185  5.888522  5.421760
14.093678 14.027905 14.141494 14.179721 14.358427 14.370647 14.278243 14.417943 14.546155 14.706664 14.780219 14.843403
 8.984749  8.878151  8.973910  8.770359  8.660855  8.548064  8.462124  8.447132  8.562049  8.379159  8.411119  8.507924
 8.171027  8.923919  9.280991  9.600864 11.566050 11.999395 11.774097 12.138216 11.619347 11.921047 12.122582 11.840233
10.201449 10.077527 10.169235  9.941585 10.001777 10.034901  9.975178  9.995048 10.058346 10.044552 10.024954 10.036934
 5.223652  5.392006  5.637570  5.828435  5.644796  5.694395  5.679225  5.592186  5.417546  5.441260  5.561966  5.584690
 7.230734  6.984315  7.020879  7.020416  7.044750  7.166909  7.061498  7.216860  6.867682  7.092661  6.973354  6.952636
10.444704 10.411325 10.505348 10.823244 10.373558 10.269603 10.297145 10.377472 10.693624 10.596181 10.620956 10.558970
 8.696067  8.541384  8.459736  8.457857  7.741968  7.800841  7.714756  7.811584  8.174672  8.426227  8.266744  8.102366
 4.765496  5.021965  4.936211  4.761069  4.840846  4.772111  4.830319  4.865800  4.928335  4.798272  5.040349  5.223652
 6.711829  7.103630  7.195488  7.380743  9.109372  9.128777  8.694907  8.780920  8.492902  8.829298  8.646826  8.922186
 5.924597  6.425413  6.168908  6.224229  6.898240  6.696262  7.017171  6.957480  6.916766  7.058796  7.199992  6.817401
15.252543 15.102497 15.295305 15.354027 14.925958 14.655055 15.098189 14.983422 14.762226 14.543676 14.638546 14.576336
15.319908 15.319908 15.406176 15.378745 15.495294 15.452851 15.206004 15.412586 14.992001 14.952017 15.256924 15.004160
 6.514900  6.292155  6.487024  5.961722  6.275180  6.313852  6.265836  6.168908  6.330007  6.218993  6.387861  6.380304
13.780462 13.976216 13.534965 13.761230 13.674895 13.901279 13.511082 13.744136 14.353140 14.592928 14.469715 14.201501
10.501745 10.835320 10.873021 10.887912 11.517122 11.638224 11.611213 11.643890 11.496891 11.515880 11.439978 11.578113
 5.723129  5.680397  5.536289  5.387705  5.164542  5.315576  5.179548  5.329097  5.036691  5.159505  5.116833  5.078208
 8.358428  8.511223  8.585867  8.496818  8.945661  8.733973  8.769532  8.777088  8.168104  8.276664  8.342405  8.311234
 8.362087  8.655051  7.928095  7.204482  7.799493  7.380924  7.609112  7.596433  7.265139  7.289551  7.238716  7.272934
 5.130626  4.669552  4.887286  4.761069  4.936211  4.995828  4.894378  4.980677  5.036691  5.159505  4.953774  5.051268
10.371903 10.000574  9.780115  9.831788  9.861751  9.827328  9.668278  9.741592 10.034786 10.303437 10.153567  9.960984
 4.425656  4.928335  4.619076  4.716036  4.840846  5.078208  4.849212  4.928335  4.806888  4.928335  5.167890  5.767944
13.208678 13.178748 13.408975 12.984573 13.416466 13.577742 13.346749 13.485467 13.254917 12.799145 13.164316 13.361537
 9.434696  9.478836  9.295748  8.952715  9.229148  9.101241  9.042490  9.205567  9.144104  9.338623  9.294600  9.348985
11.577700 11.463882 11.749342 11.485206 11.961461 11.871100 12.180657 12.044476 12.024321 11.961959 12.074710 12.081619
 6.505006  6.387861  6.147020  6.715838  5.995091  6.175161  6.036890  6.009159  5.847352  5.924597  5.918647  5.491562
 6.810455  6.732892  6.801860  6.747512  6.402857  6.253282  6.336717  6.203578  6.001673  5.506185  5.888522  5.669809
 9.895814  9.898399 10.025560 10.016564  9.842925  9.639249  9.881100  9.719088  9.597842  9.608045  9.629871  9.778815
 5.223652  5.021965  4.840846  5.507507  5.130626  4.886270  5.092374  4.961512  4.894378  4.861671  5.092374  4.623960
10.074687  9.985117 10.377607 10.274392 10.332866 10.151904 10.618683 10.551940 10.128896 10.073683 10.093736 10.085958
10.026338  9.834588  9.504511  9.743872  9.378275  9.692236  9.068754  9.375653  9.696952 10.252827 10.091534 10.017347
 5.288147  5.261754  5.496897  5.286608  5.309525  5.315576  5.360163  5.329097  5.113364  5.281980  5.261754  5.196040
 4.863737  6.112250  5.012685  4.969209  5.130626  5.014546  5.092374  5.062104  5.090611  5.106401  5.167890  5.021965
 9.061909  9.713872  9.534609  9.892687 12.190979 12.288167 12.103859 12.485879 11.678431 11.925682 12.061354 11.887669
 4.910458  4.975910  4.887286  4.645736  5.261754  5.238058  5.482179  5.558143  4.806888  4.955713  5.261754  5.252322
 4.738728  4.910458  5.012685  5.263320  5.056696  5.212346  4.780884  5.702499  5.222042  4.984480  4.928335  4.995828
11.750633 11.982649 11.888978 12.045856 11.640090 11.623382 11.673121 11.632764 12.262649 12.026852 12.128743 12.050129
11.482089 11.665138 11.700725 11.669619 12.209324 11.893504 12.072744 12.129374 11.662942 11.531661 11.492965 11.344430
 8.568238  8.824797  8.346289  8.566416  8.430589  8.636063  8.545251  8.608914  8.305450  8.304025  8.133096  8.276955
 8.537345  8.331436  8.469096  8.658030  8.090947  8.260289  8.477469  8.181107  8.871877  8.579282  8.687490  8.628564
 4.886270  5.021965  5.033023  4.947943  4.813316  4.704555  5.092374  4.574360  4.780884  5.953500  4.894378  4.704555
 6.703201  6.817934  6.712402  6.455178  6.330007  6.542892  6.323642  6.398232  6.462354  6.668165  6.196219  6.434477
 9.043116  9.302999  9.889744  9.815302 12.487921 12.346436 12.299074 12.481009 11.818462 11.960512 11.937309 12.090702
11.282962 11.137813 11.703034 11.507357 11.377951 11.335874 11.640213 11.709116 10.889846 11.056970 11.311388 11.310679
 4.643333  4.428451  4.548905  4.604324  4.865800  4.727427  4.586921  4.817586  4.982580  4.507219  4.566770  4.772111
12.400933 12.470678 12.407465 12.418410 12.168826 12.333223 12.120775 12.153932 12.548117 12.599746 12.561137 12.497803
 5.508828  5.618119  5.496897  5.367462  5.633943  5.528496  5.449537  5.377619  5.222042  5.332085  5.561966  5.517384
